obs,gnut,male,land,labor,seed,agrochem,usehirlab,imprseed,earlypln,latepln,soil3,extens,socnet,farmtyp3,farmtyp2,dist1,dist2
399,4.969813347,0,-0.9162907,3.794814825,2.995732307,0,1,0,0,0,1,0,1,1,0,1,0
1298,6.651571751,1,-0.9162907,4.411148548,3.295836926,0,0,0,1,0,0,0,1,0,0,0,1
904,6.194405556,1,-0.9162907,4.306184292,4.094344616,0,1,1,0,1,1,1,1,1,0,0,1
1035,6.309918404,1,-0.9162907,4.473054886,2.484906673,0,1,0,0,0,0,0,1,0,0,1,0
355,6.173786163,0,-0.9162907,4.827048779,1.791759491,9.680343628,1,0,0,0,0,1,1,0,1,1,0
685,5.455321312,0,-0.9162907,4.138074398,2.995732307,0,0,0,0,0,1,0,1,1,0,1,0
602,4.68213129,0,-0.9162907,4.474309444,2.302585125,9.495519638,0,1,0,1,0,0,1,1,0,0,0
667,4.248495102,0,-0.9162907,4.755381584,1.609437943,0,1,0,1,0,0,0,1,1,0,0,1
880,5.886104107,1,-0.9162907,3.980167627,2.995732307,0,1,0,1,0,1,1,0,0,1,1,0
130,5.455321312,0,-0.9162907,4.709980488,2.995732307,0,1,1,0,1,0,0,1,1,0,0,0
1630,7.045776367,1,-0.9162907,4.814101219,3.401197433,0,1,1,0,0,0,0,0,0,1,0,1
865,4.836281776,1,-0.9162907,3.951243639,2.302585125,0,1,1,0,1,1,0,1,0,0,0,1
1448,6.222576141,1,-0.9162907,4.88280201,2.890371799,0,1,0,0,0,0,0,0,0,0,0,1
541,3.988984108,0,-0.9162907,3.7488451,1.386294365,0,0,0,0,0,1,0,1,0,1,1,0
407,6.445719719,0,-0.9162907,4.166200161,1.791759491,0,0,0,1,0,0,1,1,0,0,0,1
416,6.396929741,0,-0.9162907,3.737574339,2.995732307,0,1,1,1,0,0,1,1,1,0,0,1
1272,5.192956924,1,-0.9162907,4.439493179,2.708050251,0,0,0,0,0,1,1,1,1,0,1,0
357,6.841615677,0,-0.9162907,4.482052803,1.098612309,0,0,1,0,0,1,1,1,0,1,0,0
1692,7.045776367,1,-0.9162907,4.49144125,3.218875885,0,1,1,0,0,1,0,1,1,0,0,1
305,6.186208725,0,-0.9162907,3.995738983,3.68887949,0,1,0,1,0,0,0,1,0,0,0,1
1453,6.984716415,1,-0.9162907,4.076587677,2.995732307,0,0,1,0,0,1,0,0,0,1,1,0
676,5.662960529,0,-0.9162907,4.246564865,3.68887949,0,0,0,0,0,1,0,1,0,1,1,0
454,4.969813347,0,-0.9162907,4.599835873,3.178053856,0,0,0,0,0,0,0,1,0,0,0,1
307,5.723585129,0,-0.9162907,4.677713871,2.302585125,0,1,1,0,1,0,0,1,1,0,0,0
1101,5.192956924,1,-0.9162907,4.142245293,2.995732307,0,0,0,0,0,0,0,0,0,0,1,0
559,3.988984108,0,-0.9162907,4.6272645,1.791759491,0,0,1,1,0,0,0,1,1,0,0,1
1062,5.59842205,1,-0.9162907,4.428886414,3.401197433,0,1,0,0,0,0,0,0,0,0,1,0
1042,6.068425655,1,-0.9162907,4.667844296,2.995732307,0,0,0,0,0,0,0,0,0,1,0,1
91,5.703782558,0,-0.9162907,4.248438358,2.484906673,0,0,0,1,0,1,0,0,0,1,1,0
857,2.890371799,1,-0.9162907,4.554360867,1.791759491,0,0,0,0,0,1,0,1,0,0,0,1
943,5.886104107,1,-0.9162907,4.161754131,1.791759491,10.18866634,1,1,0,0,0,1,1,1,0,0,0
856,6.396929741,1,-0.9162907,4.135550499,2.484906673,0,0,1,1,0,0,1,1,1,0,0,1
470,4.68213129,0,-0.9162907,4.316661358,2.302585125,0,0,1,1,0,0,1,1,1,0,0,1
952,5.886104107,1,-0.9162907,4.443544865,3.401197433,0,0,0,0,0,1,1,1,1,0,1,0
1326,6.956545353,1,-0.9162907,4.135550499,3.401197433,0,0,1,0,0,0,1,1,1,0,0,1
59,3.583518982,0,-0.9162907,4.173540592,2.995732307,0,0,1,0,0,0,0,1,1,0,0,1
1570,6.599870682,1,-0.9162907,4.012320518,3.401197433,0,1,0,1,0,0,0,1,0,0,1,0
732,5.192956924,0,-0.9162907,3.902416945,2.995732307,0,1,1,0,0,0,0,0,0,0,1,0
909,5.192956924,1,-0.9162907,4.226395607,2.995732307,0,0,1,1,0,0,0,0,0,1,0,1
509,6.222576141,0,-0.9162907,4.417514324,3.871201038,0,1,1,0,0,1,1,1,1,0,1,0
1541,4.43081665,1,-0.9162907,3.607316971,3.218875885,0,1,0,1,0,1,0,0,0,1,1,0
1112,5.886104107,1,-0.9162907,4.358860493,2.995732307,0,0,1,1,0,0,0,0,0,0,0,1
1195,5.192956924,1,-0.9162907,4.235395432,1.791759491,0,0,0,0,0,0,1,1,0,0,0,1
1167,5.934894085,1,-0.9162907,4.283945084,2.302585125,0,1,0,0,0,1,0,0,0,0,1,0
834,4.499809742,1,-0.9162907,5.154146671,2.484906673,0,0,0,1,0,0,0,1,1,0,1,0
75,6.740519524,0,-0.510825574,4.73291254,3.68887949,0,1,1,0,0,1,0,1,1,0,0,1
320,6.950814724,0,-0.223143533,5.2266922,4.521788597,0,1,1,0,0,0,0,1,1,0,0,0
539,5.59842205,0,-0.510825574,4.758080006,2.708050251,0,1,1,0,0,0,0,0,0,1,0,1
48,5.703782558,0,0,5.275130749,3.828641415,0,1,1,0,0,1,1,1,1,0,0,1
1301,6.291569233,1,-0.510825574,4.464366436,3.912023067,0,1,1,0,0,0,0,1,1,0,0,1
1620,6.109247684,1,-0.223143533,5.127671242,2.484906673,0,0,1,0,1,0,1,1,0,1,0,0
801,5.752572536,0,-0.510825574,3.86894846,1.791759491,0,0,1,1,0,1,1,1,1,0,0,1
886,6.222576141,1,0.182321593,5.485211849,6.109247684,0,1,1,1,0,0,1,1,1,0,0,1
1370,7.795646667,1,0.182321593,5.284917831,4.189654827,10.59413147,1,1,0,0,0,1,1,1,0,0,0
1385,5.375278473,1,0,3.940027237,3.044522524,0,1,1,0,0,0,1,1,0,0,0,0
1537,6.579251289,1,-0.223143533,4.55741787,3.555348158,0,1,1,1,0,0,0,1,1,0,0,1
9,6.628041267,0,0,5.172793865,2.890371799,9.677841187,1,1,0,0,0,1,1,1,0,0,0
322,4.836281776,0,-0.510825574,4.399915695,2.995732307,0,0,0,0,0,0,0,1,0,1,1,0
339,6.579251289,0,-0.510825574,4.777752876,4.043051243,0,1,1,1,0,0,1,0,0,1,0,1
1166,6.396929741,1,-0.510825574,4.373061657,4.094344616,0,1,1,0,0,1,1,1,1,0,1,0
1687,5.59842205,1,-0.223143533,5.104950905,3.401197433,0,0,0,1,0,1,0,0,0,0,1,0
938,6.879355907,1,0.182321593,5.127398491,4.787491798,0,1,0,0,0,1,1,1,1,0,1,0
1224,7.185387135,1,0,5.377442837,3.80666256,0,1,0,1,0,0,1,1,0,1,1,0
152,7.901007175,0,0.182321593,6.251190662,3.912023067,0,1,1,0,0,0,0,1,1,0,0,1
1305,6.802394867,1,-0.223143533,5.197435856,3.68887949,0,0,0,0,0,1,1,1,0,0,1,0
1017,7.021083832,1,-0.510825574,4.591892242,3.68887949,0,1,1,1,0,1,0,1,0,1,0,1
418,5.529428959,0,-0.385662466,5.380597591,2.890371799,0,0,1,0,0,1,0,0,1,0,0,0
311,6.109247684,0,-0.223143533,4.963697433,3.433987141,0,0,1,0,0,1,1,1,1,0,0,1
1626,6.040254593,1,-0.510825574,4.267092705,3.401197433,0,1,0,0,0,1,1,1,0,1,1,0
987,6.697034359,1,0.182321593,4.862243652,3.401197433,11.10495758,1,0,0,0,0,1,1,1,0,0,0
1162,6.984716415,1,-0.510825574,4.610360622,4.060442924,0,1,1,1,0,0,1,1,0,0,0,1
480,6.396929741,0,-0.105360545,5.97868824,3.912023067,0,1,1,1,1,1,0,1,1,0,0,1
30,6.579251289,0,-0.510825574,5.013045788,2.995732307,0,0,1,0,0,0,0,1,1,0,0,1
1660,7.901747704,1,0,5.356699467,4.60517025,0,1,1,1,0,1,1,1,1,0,0,1
296,6.445719719,0,-0.510825574,4.317488194,3.912023067,0,1,1,1,0,0,1,0,0,1,0,1
1231,6.386879444,1,-0.223143533,5.200511456,2.995732307,9.495519638,1,1,0,0,0,1,1,1,0,0,0
1262,6.697034359,1,-0.510825574,4.644890785,3.68887949,0,1,1,0,0,0,1,1,1,0,0,0
1031,6.327936649,1,-0.223143533,4.63163662,3.68887949,0,1,1,0,0,0,1,1,1,0,0,1
1403,6.473890781,1,-0.223143533,5.263363361,2.995732307,0,1,1,1,0,1,1,1,1,0,0,1
1672,7.426548958,1,-0.223143533,5.101614952,3.80666256,0,1,1,1,0,0,0,0,1,0,0,1
522,6.040254593,0,-0.223143533,4.044839382,1.791759491,0,0,0,0,0,1,1,0,0,1,1,0
1690,7.32118845,1,-0.223143533,4.750395298,3.68887949,0,1,1,1,0,1,0,1,0,1,0,1
931,5.480638981,1,-0.223143533,4.542677402,2.484906673,0,0,1,1,0,0,0,0,0,1,0,1
1099,6.109247684,1,-0.510825574,5.089187622,3.583518982,0,1,1,1,0,1,0,0,0,1,0,1
221,6.933423042,0,-0.223143533,5.21292305,2.484906673,0,1,0,1,0,1,1,1,1,0,0,1
995,5.934894085,1,-0.223143533,4.904252052,3.68887949,0,0,0,0,0,0,0,1,0,1,0,1
127,5.241746902,0,0.693147182,5.867934227,3.178053856,9.417679787,1,1,1,0,0,1,1,0,1,0,0
1322,7.832014084,1,0.182321593,5.266475677,2.890371799,0,1,0,1,0,0,0,1,0,1,0,1
96,6.445719719,0,-0.510825574,4.634709358,1.791759491,0,1,0,0,0,0,0,0,1,0,0,1
1530,7.673223019,1,0.470003635,5.664785385,3.637586117,0,1,1,0,0,1,1,1,0,0,0,0
679,6.068425655,0,-0.510825574,4.241672039,3.555348158,0,1,0,1,0,0,0,0,0,0,1,0
873,7.726653576,1,0.182321593,5.269593716,4.094344616,0,1,0,1,0,0,0,1,1,0,0,1
274,7.138866901,0,0.182321593,5.869737625,4.499809742,0,1,1,0,0,0,0,0,0,1,1,0
1460,6.356107712,1,-0.223143533,4.266335011,1.791759491,10.18866634,1,0,0,0,0,1,0,1,0,0,0
1455,5.662960529,1,-0.510825574,4.770853996,3.912023067,0,0,0,1,0,0,0,1,0,1,0,1
1337,6.194405556,1,-0.510825574,4.786174297,3.401197433,0,1,1,0,0,0,1,1,1,0,0,1
1308,6.950814724,1,1.029619455,6.230682373,4.094344616,0,1,1,0,0,1,0,0,0,1,1,0
907,5.192956924,1,-0.510825574,4.383949757,3.218875885,0,1,0,0,0,1,0,1,0,1,0,1
1140,7.390181541,1,0.182321593,5.194666386,4.094344616,0,1,0,1,0,1,1,1,1,0,0,1
1474,6.802394867,1,-0.510825574,5.319099903,3.68887949,0,1,0,0,0,1,0,0,0,1,0,1
747,6.416732311,0,-0.579818487,4.481781483,2.602689743,8.522777557,1,1,1,0,1,0,1,1,0,0,0
1579,6.224558353,1,-0.510825574,4.389870644,3.68887949,0,1,0,0,0,1,0,1,1,0,1,0
1485,5.886104107,1,-0.223143533,5.75087595,3.912023067,9.086815834,0,1,0,0,0,1,1,0,0,0,1
90,6.813444614,0,-0.223143533,5.129875183,4.248495102,0,1,1,0,0,1,0,1,0,0,1,0
1165,6.173786163,1,-0.223143533,3.943056345,3.912023067,0,0,1,0,0,1,0,1,1,0,0,1
633,7.170119762,0,-0.510825574,4.96210289,3.663561583,0,1,1,1,0,1,0,1,0,0,0,1
968,6.579251289,1,-0.510825574,4.429530144,3.68887949,0,1,0,0,0,1,1,1,1,0,1,0
77,6.813444614,0,-0.510825574,4.740321636,4.094344616,0,1,1,1,0,0,1,1,0,1,0,1
1051,6.086774826,1,0.182321593,5.071516991,3.555348158,0,1,1,1,0,0,0,1,0,0,0,1
1256,6.802394867,1,0.182321593,4.945762634,3.178053856,7.244227886,1,1,1,0,0,1,1,1,0,0,1
227,6.291569233,0,-0.223143533,4.246893883,3.68887949,0,1,0,1,0,0,0,1,1,0,1,0
1372,7.465082645,1,0.182321593,5.767908573,4.60517025,11.28727913,1,1,1,0,0,1,1,1,0,0,0
951,6.628041267,1,-0.693147182,4.167439938,3.68887949,0,0,0,0,0,0,1,0,0,0,1,0
882,5.087596416,1,-0.223143533,4.996117115,3.68887949,0,0,1,1,0,0,1,1,1,0,0,1
752,5.934894085,0,-0.510825574,4.760565758,3.80666256,0,1,1,0,0,0,0,1,0,0,0,0
312,6.040254593,0,-0.510825574,4.600659847,3.135494232,0,1,0,1,0,1,0,1,1,0,1,0
1376,7.333023071,1,-0.223143533,5.547682285,4.382026672,9.703572273,1,1,0,0,0,1,1,1,0,0,0
328,6.579251289,0,-0.223143533,5.895831585,2.484906673,0,1,1,1,0,0,0,1,0,1,0,1
193,6.950814724,0,-0.223143533,4.996130466,4.248495102,0,1,1,1,0,0,1,1,1,0,0,1
1261,6.697034359,1,0,4.948760033,3.912023067,0,1,0,1,0,0,0,1,1,0,1,0
1587,7.901007175,1,0.182321593,4.118549347,3.401197433,0,0,0,1,0,1,0,0,1,0,1,0
1203,6.984716415,1,-0.223143533,5.196295738,2.995732307,10.881814,1,1,0,0,0,1,1,1,0,0,0
18,6.109247684,0,-0.510825574,5.182648182,1.791759491,0,1,1,0,0,0,1,1,1,0,0,0
1502,7.401231289,1,-0.223143533,4.359014034,4.248495102,0,0,0,1,0,0,1,1,1,0,0,1
80,6.356107712,0,-0.510825574,4.509121895,2.484906673,9.875704765,1,1,0,0,0,1,1,0,1,0,0
1678,6.396929741,1,0.182321593,4.338309765,2.484906673,0,1,0,0,0,1,0,0,0,1,1,0
1228,8.045588493,1,0.470003635,5.715105057,3.68887949,0,1,1,1,0,1,0,0,0,1,0,1
1509,7.313220501,1,0.470003635,4.954149723,4.941642284,0,1,1,0,0,1,1,1,0,0,0,1
844,6.396929741,1,-0.510825574,4.456762791,3.091042519,0,1,1,0,0,1,0,1,1,0,0,1
1191,7.35627985,1,0.262364239,5.796993256,4.248495102,8.743531227,1,1,0,1,0,0,1,1,0,0,0
822,6.866933346,1,-0.223143533,4.807457924,3.218875885,0,1,1,0,0,1,0,0,0,1,1,0
8,6.173786163,0,-0.223143533,4.659658432,3.80666256,0,1,1,0,0,0,1,1,0,0,0,1
596,4.836281776,0,-0.223143533,5.053171158,3.68887949,0,0,1,1,0,1,0,1,1,0,0,1
97,5.857933044,0,-0.223143533,4.731767654,3.401197433,0,0,1,1,0,0,0,1,1,0,0,1
1430,6.78219223,1,-0.223143533,4.662683964,3.496507645,0,1,0,1,0,1,1,1,0,1,1,0
983,7.138866901,1,0.182321593,5.693880081,4.094344616,0,1,1,0,0,0,0,1,1,0,0,1
1336,7.116394043,1,-0.223143533,5.220453262,3.68887949,0,0,1,1,0,1,1,1,1,0,0,1
23,6.628041267,0,0.470003635,5.192656994,4.382026672,9.030016899,1,1,0,0,1,0,1,0,1,1,0
908,6.386879444,1,-0.510825574,3.786278248,3.80666256,8.393669128,1,0,1,0,0,1,1,0,1,0,1
5,6.445719719,0,0,4.565431118,2.995732307,0,1,0,0,0,1,1,1,1,0,1,0
744,6.879355907,0,-0.223143533,5.140106678,4.189654827,0,1,1,1,0,0,1,1,1,0,0,1
1697,6.55393362,1,-0.693147182,4.064469337,3.401197433,0,1,1,0,0,0,1,1,0,0,0,1
125,6.356107712,0,0.182321593,4.485012054,3.401197433,0,1,1,0,1,1,0,1,1,0,0,0
1565,7.064759254,1,-0.223143533,4.743296146,4.317488194,0,1,1,0,0,0,1,1,0,0,0,1
1418,6.879355907,1,-0.223143533,4.635194778,1.791759491,0,1,0,1,0,0,0,0,0,0,0,1
1603,6.167516708,1,-0.223143533,5.632100105,3.68887949,0,0,1,1,0,0,0,1,1,0,0,1
1450,6.165417671,1,-0.223143533,4.558822632,2.995732307,0,1,0,0,0,1,1,1,0,1,0,1
1488,5.59842205,1,-0.510825574,4.232540131,2.302585125,0,1,1,1,0,0,1,1,0,0,0,1
1643,6.291569233,1,-0.510825574,4.156411171,1.791759491,0,1,0,1,0,0,1,1,0,1,1,0
1415,7.167037964,1,-0.223143533,4.742163181,2.995732307,0,1,1,0,0,1,1,1,1,0,0,1
1610,5.375278473,1,-0.510825574,4.659165859,3.401197433,0,1,0,1,0,0,0,1,0,0,0,1
199,7.73892355,0,-0.223143533,4.163341999,3.555348158,0,0,1,1,0,0,0,1,1,0,0,1
1647,6.473890781,1,-0.223143533,4.693730354,5.075173855,0,1,0,0,0,0,0,1,0,1,1,0
1232,6.109247684,1,-0.510825574,4.771988869,3.401197433,0,0,1,0,0,1,0,1,1,0,1,0
268,6.291569233,0,-0.510825574,4.452193737,3.68887949,0,1,0,0,0,1,1,1,0,0,1,0
592,6.599870682,0,-0.223143533,4.652416229,3.912023067,0,1,0,1,0,1,0,1,0,0,1,0
1397,6.802394867,1,-0.510825574,4.025351524,2.995732307,0,1,0,0,0,0,0,1,1,0,0,1
1229,6.927557945,1,-0.223143533,5.180839062,2.995732307,0,0,1,0,0,1,1,1,1,0,0,1
1632,7.234177113,1,-0.510825574,5.292198658,2.484906673,0,1,0,1,0,0,1,1,0,1,0,1
954,7.73892355,1,-0.223143533,4.667374611,4.094344616,0,1,1,1,0,1,1,1,1,0,0,1
1600,5.288267136,1,-0.328504115,4.715673447,2.995732307,0,1,1,1,0,0,1,1,1,0,0,1
1572,6.109247684,1,0,4.665380478,5.59842205,0,1,1,0,0,0,0,1,1,0,0,0
271,6.514712811,0,0,5.123963833,3.912023067,0,1,1,0,0,0,1,1,1,0,0,1
1108,6.897705078,1,-0.510825574,4.890725136,3.988984108,0,1,1,0,0,1,0,1,0,0,0,1
1623,6.32435894,1,-0.223143533,5.154146671,3.912023067,0,0,1,0,1,0,0,0,1,0,0,0
940,2.708050251,1,-0.510825574,4.552697182,2.995732307,0,0,1,0,0,0,1,1,1,0,0,1
490,6.858564854,0,-0.510825574,4.157194138,3.988984108,0,1,1,1,0,1,1,0,1,0,1,0
1043,6.55393362,1,-0.223143533,4.116415977,2.484906673,0,1,0,0,0,1,0,1,0,1,1,0
584,7.081708431,0,0,4.439493179,3.178053856,0,0,1,0,0,0,1,1,1,0,0,1
1040,5.886104107,1,-0.510825574,4.266910076,2.995732307,0,1,1,0,0,0,1,1,1,0,0,1
7,6.109247684,0,-0.510825574,4.868895054,3.401197433,0,0,1,1,0,0,1,1,0,0,0,1
945,6.214608192,1,-0.223143533,4.522874832,3.68887949,0,0,0,0,0,1,1,1,0,0,1,0
1576,5.010635376,1,-0.510825574,4.245433331,3.68887949,0,1,0,0,0,0,1,1,1,0,1,0
781,5.192956924,0,0.262364239,4.275832176,1.791759491,0,0,1,0,1,0,0,1,0,0,0,0
1491,7.467370987,1,-0.223143533,5.328885555,4.248495102,12.10608673,1,1,1,0,0,1,1,1,0,0,1
805,6.214608192,0,-0.223143533,5.121437073,3.912023067,0,1,0,1,0,1,0,1,0,1,1,0
934,5.857933044,1,-0.510825574,4.044839382,1.791759491,0,0,0,0,0,0,0,1,0,0,0,1
575,5.192956924,0,-0.510825574,3.922448397,3.401197433,0,1,1,0,0,0,1,1,1,0,0,0
460,6.866933346,0,-0.510825574,4.424487114,3.68887949,0,1,1,1,0,0,1,1,1,0,0,1
1562,6.396929741,1,-0.510825574,4.427000046,2.995732307,0,1,0,0,0,1,0,1,0,1,1,0
993,6.396929741,1,-0.510825574,4.381326199,2.708050251,0,0,0,1,0,1,0,1,0,1,1,0
1246,7.73892355,1,-0.223143533,4.658426762,4.382026672,10.69625378,0,1,1,0,0,1,1,1,0,0,1
1605,6.802394867,1,0.182321593,5.144233227,4.094344616,0,0,0,1,0,1,0,1,0,1,1,0
196,7.673223019,0,0,5.382778168,3.295836926,0,1,1,0,0,0,1,1,0,0,0,0
1150,7.003065586,1,-0.510825574,4.460999489,3.68887949,0,0,1,0,0,0,0,1,1,0,0,1
1648,8.160518646,1,0.470003635,5.678888321,5.298317432,0,1,0,0,0,0,1,1,1,0,0,1
1486,6.173786163,1,-0.223143533,4.79355669,1.791759491,0,0,1,0,0,1,0,1,1,0,0,1
1698,5.981414318,1,-0.223143533,4.656414509,2.708050251,0,1,1,0,0,1,0,1,1,0,1,0
684,5.59842205,0,0.182321593,4.161317825,4.094344616,0,0,1,0,1,1,0,1,0,1,0,0
525,4.276666164,0,-0.510825574,3.95523572,3.988984108,0,0,1,0,1,0,1,1,0,1,0,0
1110,5.857933044,1,-0.223143533,4.941227913,3.68887949,0,1,1,0,0,0,1,1,1,0,0,1
668,5.59842205,0,-0.510825574,4.655920506,3.218875885,0,1,1,0,0,0,0,1,0,0,0,0
186,6.148468494,0,-0.223143533,5.207987785,2.995732307,0,1,1,0,0,0,1,1,1,0,0,1
405,6.445719719,0,-0.223143533,5.440459251,3.912023067,0,1,0,0,1,0,1,0,0,0,0,0
1679,5.693732262,1,-0.510825574,4.219845772,3.401197433,7.700521946,0,1,1,0,0,1,1,0,1,0,1
1604,5.877735615,1,-0.510825574,4.783015251,1.791759491,0,0,0,0,0,0,0,1,1,0,0,1
877,6.674561501,1,-0.223143533,3.545095682,3.044522524,10.59413147,0,0,0,0,0,1,1,1,0,0,0
836,7.495542049,1,0.182321593,5.191155434,2.890371799,0,1,0,0,0,0,1,1,1,0,1,0
557,6.32435894,0,-0.223143533,5.995521545,3.912023067,12.4066515,1,1,1,0,0,1,1,1,0,0,1
1392,6.386879444,1,-0.223143533,4.348521709,3.401197433,0,0,0,0,0,1,0,1,0,1,0,1
903,6.984716415,1,0.182321593,4.853942394,4.174387455,0,0,1,1,0,0,1,1,0,0,0,1
1477,5.59842205,1,-0.510825574,4.235583782,3.80666256,0,1,1,0,0,1,1,1,1,0,0,1
1472,5.662960529,1,-0.510825574,4.975063324,3.401197433,0,1,1,0,0,0,0,1,0,0,0,1
1186,6.257667542,1,-0.223143533,4.603549004,0.693147182,0,1,0,1,0,0,0,1,0,1,0,1
1601,5.780743599,1,-0.510825574,4.208178997,2.995732307,9.495519638,0,1,0,0,1,1,1,1,0,0,0
1138,5.886104107,1,-0.510825574,4.441686153,3.555348158,0,0,0,0,0,0,0,1,0,0,0,1
956,5.886104107,1,-0.510825574,4.439493179,3.401197433,0,0,0,0,0,0,0,1,1,0,1,0
482,7.185387135,0,-0.223143533,4.598709583,3.912023067,0,0,0,1,0,1,1,1,1,0,1,0
123,6.603943825,0,-0.356674969,4.181591988,3.218875885,10.82536221,1,1,0,0,1,0,1,1,0,0,0
1164,4.969813347,1,-0.510825574,4.551073074,2.995732307,0,1,1,0,0,0,1,1,1,0,0,1
44,6.445719719,0,-0.223143533,4.799667358,1.791759491,0,1,0,0,0,1,0,1,1,0,1,0
692,6.040254593,0,-0.223143533,4.920141697,3.68887949,0,0,1,0,0,0,0,0,0,1,0,1
1257,6.291569233,1,0,5.664181709,2.890371799,10.18866634,0,1,1,0,1,0,0,1,0,0,0
396,7.138866901,0,0,4.588420868,4.867534637,10.881814,1,1,0,0,1,1,1,1,0,0,0
1349,5.886104107,1,-0.223143533,4.596391678,2.197224617,9.18255806,1,1,0,0,0,0,1,0,0,0,0
501,6.956545353,0,-0.510825574,4.147284985,3.401197433,0,1,1,1,0,0,0,1,1,0,0,1
876,4.499809742,1,-0.510825574,4.830359459,2.708050251,0,0,1,0,0,0,0,1,1,0,0,1
52,6.802394867,0,-0.223143533,5.704275608,2.484906673,0,0,1,0,0,0,1,1,1,0,0,0
164,2.890371799,0,-0.510825574,4.184733391,2.995732307,0,0,1,1,0,1,1,1,1,0,0,1
939,5.780743599,1,-0.693147182,5.492287636,3.218875885,0,1,1,0,0,0,1,1,0,1,0,0
661,5.98896122,0,-0.223143533,5.0548563,3.68887949,0,1,1,1,0,0,0,1,0,0,0,1
338,7.57250309,0,-0.223143533,4.828313828,3.912023067,0,1,0,0,0,1,0,1,1,0,1,0
1295,6.396929741,1,-0.223143533,3.943056345,2.995732307,0,0,0,0,0,1,0,0,1,0,1,0
569,6.673297882,0,-0.223143533,4.651939392,3.912023067,0,1,0,1,0,1,1,0,1,0,1,0
263,6.697034359,0,0.182321593,4.852030277,2.890371799,0,1,1,0,0,0,0,1,1,0,0,1
994,6.148468494,1,-0.510825574,4.450047493,2.484906673,0,1,1,0,0,0,0,1,1,0,0,0
195,7.138866901,0,-0.223143533,4.767305851,3.583518982,0,1,1,1,0,0,0,1,1,0,0,1
716,6.628041267,0,-0.223143533,3.541596889,4.60517025,0,0,0,0,0,0,0,1,0,0,1,0
804,6.802394867,0,-0.510825574,4.039325237,3.912023067,9.577757835,1,1,0,0,0,1,1,1,0,0,1
1366,7.316548347,1,0.182321593,5.128335476,4.094344616,0,1,0,1,0,0,0,1,0,1,0,1
724,7.495542049,0,0,4.30330801,4.317488194,0,0,1,1,0,0,1,1,1,0,0,1
761,6.802394867,0,0.182321593,5.439208984,4.248495102,0,1,1,1,0,0,1,1,0,0,0,1
798,6.78219223,0,-0.223143533,4.699516296,3.401197433,0,1,0,1,0,0,0,1,0,0,1,0
1141,6.040254593,1,-0.510825574,4.635233879,1.791759491,0,1,0,1,0,0,0,0,0,0,1,0
1271,5.886104107,1,0.470003635,6.183963299,5.298317432,0,0,1,1,0,1,0,1,1,0,0,1
843,5.59842205,1,-0.223143533,4.865455151,3.68887949,0,0,1,0,0,0,0,0,1,0,0,1
437,6.579251289,0,0,5.221587658,4.094344616,0,1,0,1,0,1,0,1,0,0,1,0
1060,6.173786163,1,-0.510825574,3.846737623,2.708050251,0,0,0,1,0,0,0,0,0,1,1,0
316,5.886104107,0,-0.223143533,4.525758743,3.912023067,0,1,0,0,0,0,1,1,0,0,0,1
190,4.969813347,0,-0.510825574,3.576158524,3.401197433,0,1,1,0,0,0,0,1,1,0,0,0
1260,6.733401775,1,-0.510825574,4.206213951,4.787491798,0,1,0,1,0,0,0,1,1,0,0,1
567,4.499809742,0,-0.223143533,5.333182335,2.564949274,0,0,1,1,0,1,1,1,1,0,0,1
928,6.492239952,1,0.182321593,5.783320427,4.094344616,0,1,1,1,0,0,0,1,1,0,0,1
1495,8.328451157,1,1.029619455,7.259819508,4.248495102,11.79810429,1,1,0,0,1,0,1,1,0,0,0
38,6.841615677,0,-0.223143533,4.845808029,3.912023067,0,1,1,0,0,0,1,1,1,0,0,1
878,6.386879444,1,-0.510825574,4.758560658,3.68887949,0,1,1,0,0,0,1,1,1,0,0,1
1513,8.432070732,1,0.470003635,5.474017143,5.075173855,11.65719891,1,1,1,0,0,1,1,1,0,0,1
361,6.109247684,0,-0.223143533,4.628026962,2.890371799,0,1,1,0,0,0,0,0,0,0,0,0
941,6.841615677,1,-0.223143533,4.485034466,2.995732307,0,1,1,0,0,1,0,1,0,1,0,1
1505,6.025866032,1,-0.510825574,4.524610519,3.912023067,8.19146347,1,1,0,0,0,1,1,1,0,0,1
1636,6.950814724,1,-0.693147182,5.185898781,3.68887949,0,1,0,1,0,1,1,1,0,0,1,0
1083,7.229838848,1,-0.510825574,4.473134995,3.555348158,9.657587051,1,1,1,0,1,1,1,1,0,0,1
1456,5.886104107,1,-0.328504115,4.868303299,4.553876877,0,0,1,1,0,1,1,1,1,0,0,1
1685,5.834810734,1,-0.223143533,4.309536457,3.583518982,10.39671898,1,1,0,0,0,0,1,1,0,0,0
926,6.879355907,1,-0.510825574,4.818747997,3.68887949,0,1,1,1,0,0,1,1,0,0,0,1
1417,6.697034359,1,-0.510825574,4.286808968,3.401197433,0,0,1,1,0,0,1,1,1,0,0,1
134,5.886104107,0,-0.510825574,4.095394135,3.401197433,0,1,0,0,0,1,1,1,1,0,1,0
1149,6.222576141,1,-0.510825574,5.166202068,3.68887949,0,0,0,1,0,0,1,1,1,0,1,0
1275,6.214608192,1,-0.510825574,3.943056345,2.197224617,0,0,0,1,0,1,0,1,0,0,0,1
